@relation	MedicalImages_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	class	{1,2,3,4,5,6,7,8,9,10}
@data
-0.4492770300,0.4771852900,1.6075773000,2.7391739000,3.6533759000,4.1729771000,4.2083937000,3.7795352000,3.0059834000,2.0704066000,1.1668633000,0.4502827500,0.0023861308,-0.1779885800,-0.1592722900,-0.0443360540,0.0671384210,0.1087896800,0.0611946930,-0.0524631040,-0.1844773400,-0.2859145100,-0.3259066400,-0.3009807600,-0.2323531500,-0.1542596400,-0.0990723510,-0.0851994540,-0.1123258300,-0.1644239500,-0.2184221700,-0.2543073200,-0.2624377700,-0.2458859000,-0.2173382700,-0.1926888800,-0.1842690900,-0.1963984800,-0.2248059800,-0.2594569700,-0.2892497600,-0.3064274800,-0.3090019200,-0.3005813600,-0.2880218400,-0.2782054300,-0.2753613300,-0.2799129300,-0.2890667300,-0.2986124200,-0.3050134200,-0.3068450800,-0.3051484500,-0.3027038900,-0.3026548300,-0.3087602500,-0.3194903200,-0.3321482000,-0.3453991500,-0.3577834700,-0.3687023200,-0.3766098900,-0.3811367900,-0.3834775600,-0.3852573000,-0.3880428100,-0.3922650700,-0.3975679000,-0.4030021400,-0.4072764500,-0.4093737300,-0.4085229600,-0.4049053700,-0.3995755800,-0.3940555500,-0.3900301200,-0.3884364800,-0.3897382700,-0.3938034000,-0.3999482300,-0.4073089500,-0.4146853500,-0.4213195300,-0.4269249500,-0.4316132600,-0.4359124000,-0.4400364800,-0.4443254600,-0.4489668800,-0.4538859400,-0.4588748500,-0.4632983600,-0.4667094100,-0.4688466800,-0.4696880800,-0.4695767700,-0.4687183000,-0.4675860900,-0.4666079000,10
-2.3801420000,-0.8499030000,0.8132060000,1.5958990000,1.3177394000,0.6932560900,0.4400576700,0.5985184200,0.7361892900,0.6278388900,0.4572395600,0.4269866900,0.4732658400,0.4215254000,0.3031604400,0.2842302900,0.3796921100,0.4217437500,0.3065997200,0.1792139800,0.2227690600,0.4000006000,0.5000777600,0.4146560200,0.2852509100,0.2920904300,0.4379127700,0.5695867900,0.5965524000,0.5880807000,0.6298154900,0.7213960700,0.7701794300,0.7526501600,0.7434976800,0.8069797600,0.9287510400,1.0238823000,1.0538206000,1.0223188000,0.9343455500,0.7945115900,0.6329303300,0.5427585800,0.5693435700,0.6578450000,0.7013248800,0.6545204200,0.5948789700,0.5932834900,0.6403319300,0.6652298800,0.6443665000,0.6323655800,0.6379440800,0.5992123000,0.4470975000,0.2370529100,0.1092384100,0.1064837100,0.1354597600,0.0706428810,-0.0647626870,-0.1453002100,-0.1097456800,-0.0332243970,-0.0291047320,-0.0877108900,-0.1199979600,-0.0787893040,-0.0160174480,0.0015991634,0.0046759613,0.0620469180,0.1859005400,0.2829138600,0.2554542600,0.1261427400,0.0173720650,0.0368121340,0.1289142100,0.1026010800,-0.2045569500,-0.7695920000,-1.3668992000,-1.7716148000,-1.9300767000,-1.9658997000,-2.0183455000,-2.0942813000,-2.1266317000,-2.0899878000,-2.0558008000,-2.0996250000,-2.2100296000,-2.3213724000,-2.3780762000,-2.3804764000,-2.3442677000,6
0.6468174300,0.8058769300,0.9612744000,1.1106658000,1.2517049000,1.3820975000,1.4996570000,1.6023604000,1.6884012000,1.7562406000,1.8046522000,1.8327615000,1.8400771000,1.8265134000,1.7924031000,1.7384994000,1.6659676000,1.5763545000,1.4715779000,1.3538914000,1.2258110000,1.0900678000,0.9495435800,0.8072014900,0.6660137000,0.5288874900,0.3985924500,0.2776904500,0.1684705200,0.0728905080,-0.0074727943,-0.0714635360,-0.1183755200,-0.1479688000,-0.1604947000,-0.1566265600,-0.1374953200,-0.1046382100,-0.0599541380,-0.0056492438,0.0558259050,0.1218456000,0.1896827900,0.2565853100,0.3198522100,0.3769081600,0.4253736200,0.4631289400,0.4883703500,0.4996565900,0.4959342700,0.4765803400,0.4414179600,0.3906940000,0.3250752500,0.2456234300,0.1537592100,0.0512165880,-0.0600109260,-0.1777306100,-0.2996153400,-0.4232710200,-0.5463044200,-0.6663895200,-0.7813303200,-0.8891184200,-0.9879835000,-1.0764489000,-1.1533266000,-1.2177757000,-1.2693036000,-1.3077675000,-1.3333657000,-1.3466188000,-1.3483418000,-1.3396091000,-1.3217120000,-1.2961118000,-1.2643895000,-1.2281932000,-1.1891867000,-1.1489983000,-1.1091739000,-1.0711379000,-1.0361499000,-1.0052728000,-0.9793581200,-0.9590273800,-0.9446657700,-0.9364233400,-0.9342239000,-0.9377809400,-0.9466197600,-0.9601047500,-0.9774707700,-0.9978572800,-1.0203441000,-1.0439872000,-1.0678541000,10
0.0700162140,1.6059056000,3.2780012000,4.4865597000,4.7901320000,4.1314592000,2.8576866000,1.5242569000,0.6040571900,0.2736850800,0.3862816800,0.6242365400,0.7164887000,0.5826743500,0.3298179300,0.1329687300,0.0985733230,0.2010012300,0.3212235800,0.3430818300,0.2325148100,0.0480284880,-0.1119376500,-0.1780569400,-0.1480159600,-0.0741935070,-0.0195360670,-0.0164741400,-0.0561849080,-0.1063586000,-0.1381136200,-0.1429235400,-0.1316332200,-0.1217563000,-0.1244293400,-0.1407392500,-0.1654959300,-0.1910299800,-0.2120602900,-0.2270606400,-0.2380060400,-0.2413076300,-0.2448077700,-0.2567541300,-0.2774365600,-0.3023955900,-0.3260143100,-0.3443727100,-0.3548040200,-0.3607532300,-0.3676667900,-0.3779263900,-0.3902574800,-0.4012737500,-0.4076238900,-0.4058222600,-0.3970806900,-0.3852289500,-0.3737333200,-0.3647080600,-0.3593812500,-0.3582478500,-0.3603848700,-0.3657402700,-0.3743477500,-0.3850261000,-0.3953318800,-0.4031513600,-0.4073025300,-0.4071375300,-0.4045589600,-0.4031329700,-0.4062399300,-0.4155909500,-0.4312595800,-0.4512214200,-0.4708623400,-0.4857605200,-0.4933757700,-0.4938719700,-0.4894530100,-0.4845487400,-0.4836438800,-0.4886541100,-0.4988830400,-0.5116312300,-0.5235580400,-0.5318265900,-0.5363004900,-0.5392643200,-0.5437067900,-0.5520124200,-0.5646017000,-0.5793154000,-0.5914327000,-0.5963781900,-0.5915517300,-0.5774590000,-0.5585302100,1
-1.0106584000,1.4228867000,4.0525578000,4.9901007000,4.0154492000,2.4218652000,1.2678126000,0.5749444000,0.0721481240,-0.1779235500,-0.1358183600,-0.0996215380,-0.3111047300,-0.5850045100,-0.6534786400,-0.5718508300,-0.5588013100,-0.6211729900,-0.6290807400,-0.5895587700,-0.6127384900,-0.6824089900,-0.6803078700,-0.6129469900,-0.6058205900,-0.6650828200,-0.6101035900,-0.3145226600,0.1103300500,0.3873301000,0.4084049400,0.3136082900,0.3141025800,0.4444549600,0.5641244900,0.5494610000,0.4486434400,0.4162808200,0.5156027000,0.6406981700,0.6405197700,0.5179690400,0.4295551300,0.4919428100,0.6152137200,0.6350324200,0.5616225200,0.5940199900,0.8157692000,1.0081377000,0.8866635400,0.4782245600,0.1101352600,0.0242385820,0.1338354100,0.2054235400,0.1696150600,0.1322886500,0.1705543200,0.2073120500,0.1479005200,0.0204750810,-0.0484054080,-0.0218283190,-0.0109141730,-0.1295503500,-0.3167354200,-0.4064242900,-0.3517429400,-0.2772663400,-0.2913456800,-0.3481626100,-0.3776359200,-0.4089564300,-0.5041441500,-0.6063419800,-0.6206780900,-0.5705742800,-0.5736404200,-0.6551962100,-0.7228638500,-0.7203375200,-0.7057376200,-0.7378920800,-0.7782416000,-0.7696366700,-0.7319368900,-0.7331413800,-0.7824424900,-0.8337047300,-0.8539908200,-0.8569635300,-0.8605110200,-0.8686978200,-0.8867812900,-0.9248965500,-0.9700382900,-0.9856493000,-0.9562424200,7
-0.3843916300,-0.2402970400,-0.1189273200,-0.0732726530,-0.1301865500,-0.2739842500,-0.4471257200,-0.5701861300,-0.5757070000,-0.4417679400,-0.2102947000,0.0210811630,0.1340678600,0.0405079310,-0.2703450400,-0.7091391600,-1.1010323000,-1.2378794000,-0.9516411000,-0.1832670300,0.9795266700,2.3130560000,3.5158754000,4.2975702000,4.4679289000,3.9959785000,3.0184060000,1.7943915000,0.6236384500,-0.2439793500,-0.6763328000,-0.6837343700,-0.3956021600,-0.0015241125,0.3192594600,0.4547535200,0.3848790600,0.1702319200,-0.0859902720,-0.2848582600,-0.3685297100,-0.3350585700,-0.2288609500,-0.1146783100,-0.0479280930,-0.0538698290,-0.1225337400,-0.2188513900,-0.3014131100,-0.3407102000,-0.3294729700,-0.2820698300,-0.2250640500,-0.1843549700,-0.1742398300,-0.1940521200,-0.2309826600,-0.2676518700,-0.2900376300,-0.2923947600,-0.2779950500,-0.2557402000,-0.2353103000,-0.2228124900,-0.2193137900,-0.2219251000,-0.2263880900,-0.2298031500,-0.2316122700,-0.2336186500,-0.2383582700,-0.2483866700,-0.2631988000,-0.2774091500,-0.2891468800,-0.2972718400,-0.3018955500,-0.3034276500,-0.3030585600,-0.3025518400,-0.3033045700,-0.3060924900,-0.3102620700,-0.3149738800,-0.3195262100,-0.3238363100,-0.3286635800,-0.3349256200,-0.3438942500,-0.3560439800,-0.3704439500,-0.3844104100,-0.3940788900,-0.3956848700,-0.3866897200,-0.3668479100,-0.3383346800,-0.3055815500,-0.2741125400,10
-0.2696988100,0.2463889200,0.8428406500,1.4579235000,2.0220226000,2.4691166000,2.7480400000,2.8312950000,2.7199918000,2.4434930000,2.0541892000,1.6183616000,1.2048715000,0.8737806200,0.6671325100,0.6032449500,0.6753820300,0.8548445300,1.0975185000,1.3524389000,1.5707151000,1.7132030000,1.7556452000,1.6907904000,1.5274477000,1.2870562000,0.9987168800,0.6938027800,0.4010186200,0.1427648300,-0.0668733070,-0.2224772100,-0.3262620400,-0.3860738100,-0.4130053700,-0.4190341700,-0.4150687100,-0.4096075100,-0.4081355700,-0.4129304900,-0.4236395900,-0.4380739200,-0.4531645900,-0.4659115500,-0.4741916400,-0.4772167300,-0.4757171100,-0.4717736700,-0.4683236800,-0.4684782100,-0.4747989800,-0.4886588900,-0.5098595300,-0.5366274500,-0.5659379400,-0.5941362800,-0.6177118600,-0.6340409500,-0.6419135300,-0.6417615500,-0.6354924800,-0.6259982900,-0.6165025000,-0.6099327300,-0.6076741600,-0.6101793200,-0.6166732900,-0.6254917100,-0.6346221700,-0.6438608100,-0.6496849000,-0.6520386000,-0.6521341400,-0.6518172900,-0.6529410800,-0.6574854500,-0.6649074200,-0.6743929500,-0.6848142100,-0.6947745800,-0.7030174500,-0.7093744200,-0.7132162500,-0.7146851300,-0.7151589300,-0.7162090300,-0.7190777800,-0.7246868100,-0.7324357100,-0.7400998900,-0.7459627700,-0.7483150300,-0.7458644100,-0.7381433000,-0.7256963600,-0.7095952700,-0.6920113900,-0.6754948500,-0.6624696600,9
-0.3195441200,0.8566170100,2.2441348000,3.5058444000,4.3161432000,4.4744745000,3.9745386000,3.0008833000,1.8561048000,0.8499964200,0.1958723300,-0.0462521600,0.0366860280,0.2711975100,0.4797844500,0.5502553500,0.4639391900,0.2797743500,0.0884525590,-0.0364976950,-0.0693883310,-0.0337178090,0.0204637840,0.0475931340,0.0290648550,-0.0229722020,-0.0786304000,-0.1107192300,-0.1100095000,-0.0888951870,-0.0722201930,-0.0823184180,-0.1265329300,-0.1941071600,-0.2626920400,-0.3102448200,-0.3254768800,-0.3119531900,-0.2847230400,-0.2618830600,-0.2559536600,-0.2689846300,-0.2934913800,-0.3174680400,-0.3308403000,-0.3291312900,-0.3152862200,-0.2971033900,-0.2854933600,-0.2829941400,-0.2902885800,-0.3059319200,-0.3253214500,-0.3411592300,-0.3462382600,-0.3384093400,-0.3202808100,-0.2987779700,-0.2812026200,-0.2749145800,-0.2837752300,-0.3071525800,-0.3387382400,-0.3704028600,-0.3949272100,-0.4085060200,-0.4114574800,-0.4080355000,-0.4049533100,-0.4081471100,-0.4203220400,-0.4392880200,-0.4601087500,-0.4768304400,-0.4854368100,-0.4843861000,-0.4763477700,-0.4666274400,-0.4609030100,-0.4625214900,-0.4714944600,-0.4850521900,-0.4989582000,-0.5093872200,-0.5139891600,-0.5133621000,-0.5102106700,-0.5082678800,-0.5100409300,-0.5166397400,-0.5272175800,-0.5395244500,-0.5503306200,-0.5568827700,-0.5578216700,-0.5533686900,-0.5449097000,-0.5342206100,-0.5232249900,10
1.9781009000,1.9604726000,1.9194399000,1.8562231000,1.7724395000,1.6700719000,1.5514297000,1.4191035000,1.2759137000,1.1248543000,0.9690333600,0.8116107600,0.6557352800,0.5044818100,0.3607902700,0.2274074100,0.1068327500,0.0012697901,-0.0874164290,-0.1577347000,-0.2085998400,-0.2393583200,-0.2497524500,-0.2399739400,-0.2106383200,-0.1627685500,-0.0977702980,-0.0173994540,0.0762772680,0.1809278600,0.2940056300,0.4128037000,0.5345123300,0.6562777100,0.7752610100,0.8886964100,0.9939469200,1.0885567000,1.1702993000,1.2372196000,1.2876622000,1.3203110000,1.3342283000,1.3288373000,1.3039406000,1.2597183000,1.1967182000,1.1158383000,1.0183030000,0.9056322600,0.7796054700,0.6422208900,0.4956510300,0.3421955200,0.1842323400,0.0241685410,-0.1356085000,-0.2927782300,-0.4451314800,-0.5906116000,-0.7273647300,-0.8537424300,-0.9683373800,-1.0700185000,-1.1579366000,-1.2315326000,-1.2905385000,-1.3349728000,-1.3651299000,-1.3815635000,-1.3850660000,-1.3766422000,-1.3574803000,-1.3289200000,-1.2924176000,-1.2495109000,-1.2017827000,-1.1508256000,-1.0982072000,-1.0454376000,-0.9939501900,-0.9450459300,-0.8998917100,-0.8594998200,-0.8247102900,-0.7961804500,-0.7743789500,-0.7595843900,-0.7518882800,-0.7512021100,-0.7572682300,-0.7696742000,-0.7878699200,-0.8111873100,-0.8388617800,-0.8700549000,-0.9038779100,-0.9394151800,-0.9757473000,10
3.0094783000,4.3944379000,4.9292766000,4.3059568000,2.7474681000,0.9208515100,-0.4351240800,-0.9208601000,-0.6488779000,-0.0830988100,0.3160353300,0.3750241100,0.2328893600,0.1397003000,0.2162583900,0.3620885700,0.3677990200,0.1231281600,-0.2559576400,-0.4847526800,-0.3157304700,0.2593705100,0.9712616300,1.4373860000,1.4141131000,0.9540148700,0.3516693700,-0.0738000100,-0.1862327300,-0.0806036090,0.0387005350,0.0417538740,-0.0630232600,-0.1777241600,-0.2116614900,-0.1728521800,-0.1288674700,-0.1317082000,-0.1792883700,-0.2317747400,-0.2538783600,-0.2437511000,-0.2257837000,-0.2257441900,-0.2537206600,-0.2969242800,-0.3303828300,-0.3365797700,-0.3155228100,-0.2849632000,-0.2680118400,-0.2745533600,-0.2962852500,-0.3186175600,-0.3308311800,-0.3370278400,-0.3462988100,-0.3559780300,-0.3561005200,-0.3428290100,-0.3252353000,-0.3206049500,-0.3375917300,-0.3651324800,-0.3839943600,-0.3848033500,-0.3757336900,-0.3748720300,-0.3906728200,-0.4122137600,-0.4216307200,-0.4120980500,-0.3953185500,-0.3923505700,-0.4133204900,-0.4475739300,-0.4736240700,-0.4763127400,-0.4577242700,-0.4332674500,-0.4172790500,-0.4140418300,-0.4199897400,-0.4303811300,-0.4442206800,-0.4620122400,-0.4798529500,-0.4898806800,-0.4868204700,-0.4734702200,-0.4611692100,-0.4624746100,-0.4815006900,-0.5118214600,-0.5407314000,-0.5563438800,-0.5540874000,-0.5375629200,-0.5152242300,2
-0.5318078100,1.1487356000,3.0087375000,4.3304493000,4.6031946000,3.7949412000,2.3687891000,1.0298346000,0.3495154400,0.4836971400,1.1385464000,1.7868882000,1.9910712000,1.6370969000,0.9522202700,0.3217647400,0.0378995500,0.1396663700,0.4276942300,0.6215556100,0.5438990400,0.2143497700,-0.1912321600,-0.4707031700,-0.5203941200,-0.3802247400,-0.1842842200,-0.0643764960,-0.0740629490,-0.1760121000,-0.2868222700,-0.3391185000,-0.3188477100,-0.2604469600,-0.2130867300,-0.2060856700,-0.2360507400,-0.2777407600,-0.3055111300,-0.3087670100,-0.2939966700,-0.2786294800,-0.2707368700,-0.2755259900,-0.2937606300,-0.3213272600,-0.3487885800,-0.3694626300,-0.3804305400,-0.3814104100,-0.3748001700,-0.3676316500,-0.3661331100,-0.3708092000,-0.3787729600,-0.3859392300,-0.3901472100,-0.3904561600,-0.3908163600,-0.3957936600,-0.4069988600,-0.4218858400,-0.4357326700,-0.4444509400,-0.4464643100,-0.4440136400,-0.4415698200,-0.4431495600,-0.4491726600,-0.4575324000,-0.4646703600,-0.4675804900,-0.4655070600,-0.4608250400,-0.4576216700,-0.4590372700,-0.4661210200,-0.4771475200,-0.4883369200,-0.4950097700,-0.4946769800,-0.4880185100,-0.4784545400,-0.4705453400,-0.4680865600,-0.4721799900,-0.4804502700,-0.4889813000,-0.4949363700,-0.4985468500,-0.5021516300,-0.5089840700,-0.5200867400,-0.5325144800,-0.5399822100,-0.5367172000,-0.5211622400,-0.4972280200,-0.4730716600,10
-0.7830310500,0.0634024590,1.0807445000,2.1310089000,3.0595917000,3.7254098000,4.0289244000,3.9316735000,3.4640611000,2.7171936000,1.8233221000,0.9283463500,0.1628035700,-0.3818867400,-0.6667110700,-0.7072100700,-0.5631122400,-0.3197637200,-0.0663464350,0.1244585400,0.2102749500,0.1834559400,0.0671092950,-0.0957989170,-0.2568427600,-0.3749942500,-0.4263266400,-0.4078777800,-0.3353231300,-0.2361958900,-0.1409849100,-0.0746574680,-0.0509132860,-0.0701996610,-0.1215124300,-0.1869596500,-0.2474714700,-0.2879638300,-0.3006740300,-0.2860554700,-0.2513803800,-0.2077895200,-0.1668225000,-0.1374137700,-0.1240983800,-0.1266418200,-0.1409448200,-0.1607473900,-0.1795420400,-0.1921786900,-0.1958444400,-0.1903148400,-0.1775897300,-0.1611653900,-0.1450715000,-0.1330175700,-0.1277753000,-0.1307425200,-0.1417743600,-0.1593121400,-0.1805517800,-0.2020246100,-0.2202879200,-0.2326418400,-0.2377660500,-0.2383001200,-0.2327886400,-0.2247708500,-0.2186863100,-0.2182958500,-0.2255563400,-0.2401520000,-0.2580964200,-0.2747819800,-0.2855270800,-0.2870724500,-0.2789195400,-0.2637468000,-0.2469068500,-0.2360792400,-0.2392479200,-0.2627782100,-0.3099330000,-0.3794321000,-0.4656374600,-0.5598886200,-0.6518986500,-0.7317452400,-0.7919562300,-0.8282530700,-0.8406742200,-0.8332917700,-0.8129176500,-0.7874718300,-0.7645390100,-0.7490793100,-0.7436214500,-0.7479487300,-0.7595336700,10
0.0989491170,0.8223111400,1.6472775000,2.4716514000,3.1837388000,3.6818358000,3.8926085000,3.7846187000,3.3742775000,2.7228712000,1.9253428000,1.0931083000,0.3343921500,-0.2639971500,-0.6499097000,-0.8118020900,-0.7766332500,-0.6006433300,-0.3554029500,-0.1123299600,0.0710565390,0.1604838400,0.1483539000,0.0512009230,-0.0976328100,-0.2579643600,-0.3928813100,-0.4767225400,-0.4994262200,-0.4666782100,-0.3963703300,-0.3126585400,-0.2393251000,-0.1941064400,-0.1852299200,-0.2107083900,-0.2602169600,-0.3187652400,-0.3710403300,-0.4052429900,-0.4155667700,-0.4028517000,-0.3734947100,-0.3371170000,-0.3037374900,-0.2812284400,-0.2736603900,-0.2808342400,-0.2989558800,-0.3221228000,-0.3441428800,-0.3601203600,-0.3674698700,-0.3662262300,-0.3585909700,-0.3480009200,-0.3380402000,-0.3314829100,-0.3296432700,-0.3323449400,-0.3382142900,-0.3452647700,-0.3515828600,-0.3559300700,-0.3574269500,-0.3563772100,-0.3537116300,-0.3506096200,-0.3481256900,-0.3487964700,-0.3498297600,-0.3510298500,-0.3523757500,-0.3538325800,-0.3553310200,-0.3569490600,-0.3583163400,-0.3592475800,-0.3597179700,-0.3597958800,-0.3596362100,-0.3595152800,-0.3596288100,-0.3601398600,-0.3612062100,-0.3628829100,-0.3650964500,-0.3676820900,-0.3703347700,-0.3726324900,-0.3742598700,-0.3749977600,-0.3747702900,-0.3736764800,-0.3719868900,-0.3700271500,-0.3682239900,-0.3669840900,-0.3666112200,10
0.0235522860,0.5018038900,1.0417295000,1.6062623000,2.1530617000,2.6386039000,3.0225637000,3.2719884000,3.3647819000,3.2920876000,3.0592884000,2.6854989000,2.2016049000,1.6470780000,1.0659322000,0.5022897400,-0.0039395435,-0.4207865400,-0.7269445400,-0.9132248300,-0.9826409000,-0.9491519900,-0.8352902100,-0.6690014500,-0.4801118700,-0.2968576600,-0.1428798100,-0.0349942720,0.0180118440,0.0155335980,-0.0357065530,-0.1233304300,-0.2315165700,-0.3434292400,-0.4435421500,-0.5195435800,-0.5636590100,-0.5732297600,-0.5505580100,-0.5021022100,-0.4371899500,-0.3664659000,-0.3003128500,-0.2474487900,-0.2138984500,-0.2024310400,-0.2124998900,-0.2406481700,-0.2812792200,-0.3276497000,-0.3729263300,-0.4111473300,-0.4379658800,-0.4510945000,-0.4504096900,-0.4377399400,-0.4163980200,-0.3905503100,-0.3645304700,-0.3422019800,-0.3264555800,-0.3189033300,-0.3197900100,-0.3281130600,-0.3419109900,-0.3586594200,-0.3757047600,-0.3906810400,-0.4017868000,-0.4080117500,-0.4091810200,-0.4058790400,-0.3992700000,-0.3908541200,-0.3822040800,-0.3747383400,-0.3695008400,-0.3670726500,-0.3675517600,-0.3706013300,-0.3755602300,-0.3815867900,-0.3878086500,-0.3935459900,-0.3981743800,-0.4012558600,-0.4027210700,-0.4027227100,-0.4015666000,-0.3996311000,-0.3972906900,-0.3952597100,-0.3941779000,-0.3926856900,-0.3908623000,-0.3888171200,-0.3866783900,-0.3845799900,-0.3826480400,10
0.3709753200,0.5380689900,0.7054384200,0.8706107100,1.0310264000,1.1840979000,1.3272714000,1.4580897000,1.5742564000,1.6736963000,1.7546135000,1.8155430000,1.8553956000,1.8734938000,1.8695979000,1.8439208000,1.7971314000,1.7303346000,1.6450703000,1.5432858000,1.4272683000,1.2996018000,1.1631045000,1.0207600000,0.8756428000,0.7308406300,0.5893765400,0.4541316600,0.3277719200,0.2126801800,0.1108961100,0.0240654390,-0.0465999890,-0.1003500600,-0.1369320900,-0.1565330400,-0.1598241000,-0.1479186100,-0.1223353100,-0.0849505420,-0.0379407660,0.0162828060,0.0751455340,0.1359844900,0.1961251600,0.2529575300,0.3040091500,0.3470132500,0.3799698400,0.4011980800,0.4093683700,0.4035515700,0.3832421600,0.3483435100,0.2991714700,0.2364366500,0.1612155200,0.0749112760,-0.0207939240,-0.1239939100,-0.2326186700,-0.3444979100,-0.4574259000,-0.5692255600,-0.6778100000,-0.7812394500,-0.8777721500,-0.9659206700,-1.0444491000,-1.1124336000,-1.1692664000,-1.2146608000,-1.2486461000,-1.2715530000,-1.2839903000,-1.2868135000,-1.2810874000,-1.2680436000,-1.2490337000,-1.2254821000,-1.1988369000,-1.1705230000,-1.1418986000,-1.1142176000,-1.0885894000,-1.0659488000,-1.0470421000,-1.0324094000,-1.0223785000,-1.0170661000,-1.0163860000,-1.0200637000,-1.0276577000,-1.0385847000,-1.0521492000,-1.0675754000,-1.0840408000,-1.1007094000,-1.1167649000,10
1.9401660000,2.9001406000,3.5784724000,3.7730893000,3.4023586000,2.5466171000,1.4310641000,0.3475040500,-0.4497744300,-0.8320050900,-0.8273943300,-0.5894815300,-0.3160967300,-0.1601489300,-0.1709711000,-0.2918629600,-0.4065014700,-0.4077410800,-0.2525589800,0.0195594810,0.3109370500,0.5158696500,0.5713001500,0.4828681100,0.3183325200,0.1739433500,0.1318228300,0.2261723800,0.4329240000,0.6846851600,0.9032679600,1.0338232000,1.0668280000,1.0383232000,1.0089354000,1.0306331000,1.1173414000,1.2336253000,1.3082049000,1.2666830000,1.0680911000,0.7312079100,0.3307670600,-0.0343794720,-0.2815203800,-0.3738262000,-0.3352734500,-0.2383495500,-0.1645608900,-0.1667210200,-0.2498211900,-0.3771032300,-0.4948993600,-0.5613206000,-0.5652466000,-0.5266498400,-0.4809408600,-0.4579231200,-0.4683822900,-0.5028711100,-0.5414428600,-0.5653322500,-0.5679568400,-0.5560859700,-0.5435477400,-0.5407197200,-0.5512084000,-0.5716996400,-0.5956244500,-0.6157435800,-0.6294296800,-0.6383047600,-0.6461555500,-0.6529872700,-0.6584567000,-0.6620108000,-0.6642411200,-0.6640821400,-0.6633874300,-0.6649045500,-0.6710956600,-0.6795012900,-0.6885036500,-0.6970539300,-0.7049879900,-0.7116566900,-0.7173391300,-0.7223151800,-0.7267494400,-0.7294385800,-0.7302080000,-0.7298922900,-0.7304225200,-0.7333397100,-0.7398271900,-0.7493111400,-0.7591687800,-0.7648214300,-0.7622786200,3
0.0910528930,0.6272157300,1.2096691000,1.7897636000,2.3149876000,2.7353003000,3.0094642000,3.1104938000,3.0294320000,2.7768945000,2.3821174000,1.8895491000,1.3534694000,0.8313170100,0.3766307600,0.0325559210,-0.1732151400,-0.2313841700,-0.1515379000,0.0398482270,0.3035588000,0.5933129100,0.8621460800,1.0686066000,1.1819294000,1.1855427000,1.0784723000,0.8745918400,0.5999197100,0.2884477200,-0.0228396490,-0.2990209700,-0.5116697400,-0.6420991900,-0.6830630200,-0.6387979800,-0.5235384600,-0.3588376000,-0.1701696500,0.0166076730,0.1786354600,0.2984755900,0.3656463600,0.3770434400,0.3363351400,0.2525482600,0.1381373100,0.0069018249,-0.1278870900,-0.2550879900,-0.3666438500,-0.4579559300,-0.5277063400,-0.5772575100,-0.6098301400,-0.6295135800,-0.6404620700,-0.6462867100,-0.6496798900,-0.6523128100,-0.6549483700,-0.6576941700,-0.6603228200,-0.6624959400,-0.6640118000,-0.6648836400,-0.6653303500,-0.6656924100,-0.6663135000,-0.6674356300,-0.6691218800,-0.6712386300,-0.6735205200,-0.6756579400,-0.6774055400,-0.6786756300,-0.6795905400,-0.6807731800,-0.6823060800,-0.6846411400,-0.6882367100,-0.6933590400,-0.6999843500,-0.7077603500,-0.7164464600,-0.7256999600,-0.7329520600,-0.7375165200,-0.7390874600,-0.7377729200,-0.7340689500,-0.7287800800,-0.7231303600,-0.7179721700,-0.7140671400,-0.7121400900,-0.7126127900,-0.7155456900,-0.7206305100,4
